time,prediction_error,prediction_rmse,control_error,control_rmse,base_error_ratio,energy_consumption,reward,platform_x,platform_y,platform_z,platform_roll,platform_pitch,platform_yaw,robot_x,robot_y,robot_z,robot_roll,robot_pitch,robot_yaw,predicted_platform_x,predicted_platform_y,predicted_platform_z,predicted_platform_roll,predicted_platform_pitch,predicted_platform_yaw
2020.1000000000001,0.0,,0.04240121692419052,0.056082107247058914,5.514110565185547,376.89899007494313,-0.143443763256073,0.6320600509643555,-0.49808406829833984,-1.1681976318359375,-0.0074388314969837666,0.0019169956212863326,0.006946347653865814,0.6455675959587097,0.35697299242019653,-1.2765240669250488,0.022551797330379486,0.0038109500892460346,-0.013752005994319916,0.6320600509643555,-0.49808406829833984,-1.1681976318359375,-0.0074388314969837666,0.0019169956212863326,0.006946347653865814
2020.2,0.0,,0.03532857447862625,0.056122906158725484,4.738011360168457,376.9137431401801,-0.12399496138095856,0.43636322021484375,-0.4600095748901367,-1.3745346069335938,-0.007862575352191925,-0.00012554603745229542,0.007778506260365248,0.5378952026367188,0.3742813766002655,-1.4716510772705078,0.016106490045785904,0.0017973154317587614,-0.027289878576993942,0.43636322021484375,-0.4600095748901367,-1.3745346069335938,-0.007862575352191925,-0.00012554603745229542,0.007778506260365248
2020.3,0.0,,0.030691929161548615,0.05615539006072105,3.683584213256836,376.9281554401094,-0.10724465548992157,0.23882293701171875,-0.42013072967529297,-1.570587158203125,-0.008236267603933811,-0.0021884057205170393,0.008587677963078022,0.42369431257247925,0.3935391902923584,-1.6579201221466064,0.013440104201436043,0.0004755549016408622,-0.047883279621601105,0.23882293701171875,-0.42013072967529297,-1.570587158203125,-0.008236267603933811,-0.0021884057205170393,0.008587677963078022
2020.4,0.0,,0.027597427368164062,0.05617773503136029,2.8327622413635254,376.9405512722743,-0.0808219164609909,0.04102516174316406,-0.3782920837402344,-1.754913330078125,-0.008561335504055023,-0.004262065980583429,0.009369274601340294,0.30455756187438965,0.4177078604698181,-1.8325910568237305,0.005499314051121473,-0.00012584215437527746,-0.06045657396316528,0.04102516174316406,-0.3782920837402344,-1.754913330078125,-0.008561335504055023,-0.004262065980583429,0.009369274601340294
2020.5,0.0,,0.027521932497620583,0.05619470743058776,2.6621787548065186,376.95150663757573,-0.05753614753484726,-0.15668487548828125,-0.33501720428466797,-1.9261550903320312,-0.008838974870741367,-0.006336434744298458,0.010117042809724808,0.18025709688663483,0.4421829283237457,-1.9956648349761963,0.002347248839214444,-0.0015258025377988815,-0.05768146365880966,-0.15668487548828125,-0.33501720428466797,-1.9261550903320312,-0.008838974870741367,-0.006336434744298458,0.010117042809724808
2020.6000000000001,0.0,,0.02790265530347824,0.05621196721796001,2.360778331756592,376.9601708625688,-0.03061337023973465,-0.35422611236572266,-0.2830848693847656,-2.0831680297851562,-0.009070204570889473,-0.00840173289179802,0.010824308730661869,0.05196867883205414,0.46723246574401855,-2.1438848972320557,0.0021261631045490503,-0.0011095660738646984,-0.050131309777498245,-0.35422611236572266,-0.2830848693847656,-2.0831680297851562,-0.009070204570889473,-0.00840173289179802,0.010824308730661869
2020.7,0.0,,0.026506785303354263,0.05623062464825459,1.8034052848815918,376.96651357651575,-0.006876339204609394,-0.5495891571044922,-0.22877025604248047,-2.2247238159179688,-0.009252255782485008,-0.010402862913906574,0.011469654738903046,-0.08406536281108856,0.49334871768951416,-2.27694034576416,-0.0005668914527632296,-0.0022610716987401247,-0.056419551372528076,-0.5495891571044922,-0.22877025604248047,-2.2247238159179688,-0.009252255782485008,-0.010402862913906574,0.011469654738903046
2020.8,0.0,,0.02571498230099678,0.056241495052889987,1.7735824584960938,376.9708089462255,0.010542096570134163,-0.7429084777832031,-0.17257213592529297,-2.349761962890625,-0.009385871700942516,-0.012306450866162777,0.012041236273944378,-0.21698825061321259,0.5222540497779846,-2.3968355655670166,-0.004979568533599377,-0.003145442344248295,-0.0610458105802536,-0.7429084777832031,-0.17257213592529297,-2.349761962890625,-0.009385871700942516,-0.012306450866162777,0.012041236273944378
2020.9,0.0,,0.026334218680858612,0.05625349219287856,1.6326130628585815,376.9729972607027,0.03100147470831871,-0.9272432327270508,-0.11641883850097656,-2.4573135375976562,-0.009477022103965282,-0.014148077927529812,0.012547987513244152,-0.3523745536804199,0.5505222082138062,-2.5017218589782715,-0.00765310600399971,-0.0033636847510933876,-0.043724603950977325,-0.9272432327270508,-0.11641883850097656,-2.4573135375976562,-0.009477022103965282,-0.014148077927529812,0.012547987513244152
2021.0,0.0,,0.0260010939091444,0.056266517676174056,1.532694697380066,376.9735270040275,0.044807273894548416,-1.1037378311157227,-0.06030559539794922,-2.546539306640625,-0.009524254128336906,-0.015848636627197266,0.012967387214303017,-0.48668062686920166,0.5779452323913574,-2.593485116958618,-0.008308421820402145,-0.002450407948344946,-0.02706347405910492,-1.1037378311157227,-0.06030559539794922,-2.546539306640625,-0.009524254128336906,-0.015848636627197266,0.012967387214303017
