time,prediction_error,prediction_rmse,control_error,control_rmse,base_error_ratio,energy_consumption,reward,platform_x,platform_y,platform_z,platform_roll,platform_pitch,platform_yaw,robot_x,robot_y,robot_z,robot_roll,robot_pitch,robot_yaw,predicted_platform_x,predicted_platform_y,predicted_platform_z,predicted_platform_roll,predicted_platform_pitch,predicted_platform_yaw
1930.1000000000001,0.0,,0.019762979820370674,0.020792140768482254,1.1798850297927856,379.3715504743598,0.05797147750854492,5.867403030395508,-1.8537216186523438,-0.3250579833984375,-0.014556625857949257,-0.008823385462164879,0.004741197917610407,2.6014509201049805,-0.8115631937980652,-0.7350628972053528,-0.0006136806332506239,-0.011492354795336723,-0.04095706343650818,5.867403030395508,-1.8537216186523438,-0.3250579833984375,-0.014556625857949257,-0.008823385462164879,0.004741197917610407
1930.2,0.0,,0.02003004401922226,0.020771693378306866,1.1548668146133423,379.36465158423067,0.06047184765338898,5.855958938598633,-1.7623014450073242,-0.23168182373046875,-0.014934119768440723,-0.009335731156170368,0.006355228368192911,2.615328073501587,-0.770915150642395,-0.6428295969963074,-0.0010763676837086678,-0.01290053129196167,-0.04970037192106247,5.855958938598633,-1.7623014450073242,-0.23168182373046875,-0.014934119768440723,-0.009335731156170368,0.006355228368192911
1930.3,0.0,,0.020372260361909866,0.020763087293431758,1.12364661693573,379.3578075300694,0.06640127301216125,5.784724235534668,-1.6472206115722656,-0.13643646240234375,-0.015253123827278614,-0.00974506139755249,0.007985128089785576,2.596078395843506,-0.7167254686355591,-0.5475805997848511,-0.0011226736241951585,-0.013582220301032066,-0.05719153210520744,5.784724235534668,-1.6472206115722656,-0.13643646240234375,-0.015253123827278614,-0.00974506139755249,0.007985128089785576
1930.4,0.0,,0.020927652716636658,0.02077590858169428,1.1165454387664795,379.3507186452662,0.06618712097406387,5.648543357849121,-1.5078544616699219,-0.0397796630859375,-0.015491156838834286,-0.010027123615145683,0.009545686654746532,2.550872564315796,-0.6505894660949707,-0.4501183032989502,-0.0018895154353231192,-0.014278087764978409,-0.036864593625068665,5.648543357849121,-1.5078544616699219,-0.0397796630859375,-0.015491156838834286,-0.010027123615145683,0.009545686654746532
1930.5,0.0,,0.020994476974010468,0.020793208311315377,1.1284425258636475,379.3435743514394,0.06500430405139923,5.452413558959961,-1.3486766815185547,0.05773162841796875,-0.01564113050699234,-0.01017668005079031,0.011042715981602669,2.4795186519622803,-0.5769777297973633,-0.35070091485977173,-0.0015234248712658882,-0.014378795400261879,-0.047706637531518936,5.452413558959961,-1.3486766815185547,0.05773162841796875,-0.01564113050699234,-0.01017668005079031,0.011042715981602669
1930.6000000000001,0.0,,0.021475814282894135,0.020812205005222472,1.1399660110473633,379.3364697939602,0.05574648082256317,5.191450119018555,-1.172682762145996,0.155609130859375,-0.01569499261677265,-0.01018835324794054,0.012502815574407578,2.373904228210449,-0.49271833896636963,-0.25186800956726074,-0.0016238851239904761,-0.014649946242570877,-0.04704953357577324,5.191450119018555,-1.172682762145996,0.155609130859375,-0.01569499261677265,-0.01018835324794054,0.012502815574407578
1930.7,0.0,,0.022106805816292763,0.02083718234250763,1.2002463340759277,379.32928365948663,0.043481599539518356,4.87147331237793,-0.979365348815918,0.2533111572265625,-0.015638748183846474,-0.010056950151920319,0.013781091198325157,2.2426013946533203,-0.4019507169723511,-0.15299801528453827,-0.0008929027826525271,-0.013853703625500202,-0.05929654836654663,4.87147331237793,-0.979365348815918,0.2533111572265625,-0.015638748183846474,-0.010056950151920319,0.013781091198325157
1930.8,0.0,,0.021834244951605797,0.02086705617355754,1.2113252878189087,379.321956881351,0.032501157373189926,4.495172500610352,-0.7761297225952148,0.350341796875,-0.015459183603525162,-0.009766548871994019,0.014965870417654514,2.081421136856079,-0.3076702058315277,-0.05369056761264801,-0.0013068132102489471,-0.01348862424492836,-0.06140436232089996,4.495172500610352,-0.7761297225952148,0.350341796875,-0.015459183603525162,-0.009766548871994019,0.014965870417654514
1930.9,0.0,,0.022547710686922073,0.020895828972001866,1.2521144151687622,379.31440422507063,0.024164382368326187,4.062067031860352,-0.5620489120483398,0.44618988037109375,-0.015159865841269493,-0.009334792383015156,0.015951188281178474,1.8960342407226562,-0.21127617359161377,0.044422999024391174,-0.0013025876833125949,-0.013026170432567596,-0.0325373038649559,4.062067031860352,-0.5620489120483398,0.44618988037109375,-0.015159865841269493,-0.009334792383015156,0.015951188281178474
1931.0,0.0,,0.022710759192705154,0.02092213545788507,1.3253893852233887,379.3066050845157,0.022015873342752457,3.5781326293945312,-0.3457937240600586,0.540374755859375,-0.014737441204488277,-0.008762907236814499,0.016716260462999344,1.6890742778778076,-0.11075960099697113,0.1432853490114212,-0.0006471620872616768,-0.01233828254044056,-0.02236400917172432,3.5781326293945312,-0.3457937240600586,0.540374755859375,-0.014737441204488277,-0.008762907236814499,0.016716260462999344
